id,user,created_at,text
1048657777369993217,Waheed Williams,Sat Oct 06 19:34:31 +0000 2018,"Some fans still whining. The win doesn’t make everything okay, but chill and enjoy the win #mufc"
1048657767320485888,Mary,Sat Oct 06 19:34:29 +0000 2018,"@ManUtd @Alexis_Sanchez #mufc #MUNNEW we lose together, we draw together, we win together... United until I die.... https://t.co/DbHN0T7W8X"
1048657760429232129,Gary B France,Sat Oct 06 19:34:27 +0000 2018,"Nuff said👏👏
Thanks for sharing @AndyMitten 
'Forever United'
@ManUtd @ManUtdUSA #mufc #soccer @NBCSportsSoccer https://t.co/3RkmMd91m6"
1048657750765555712,Daniel Johnson,Sat Oct 06 19:34:25 +0000 2018,Despite the turnaround he should still go #JoseOut #mufc
1048657741479399424,prosper antwi-yeboah,Sat Oct 06 19:34:23 +0000 2018,martial and sanchez scoring today are such great positives. pogba was immense. #mufc
1048657738593722368,Kerry Louise,Sat Oct 06 19:34:22 +0000 2018,"We are the master of the late goals of any club in the world in all competitions, we shown never die attitude and k… https://t.co/EfnYvxF3b0"
1048657737377374214,Kassim,Sat Oct 06 19:34:22 +0000 2018,"Hmmmm... all #MUfc fans be we still red right now ... kudos, What a comeback"
1048657725478060038,boogiecaan,Sat Oct 06 19:34:19 +0000 2018,Good come back!!! #MUFC
1048657712928776193,Paul C. Cuthbert,Sat Oct 06 19:34:16 +0000 2018,Atta boys lads!! Glory! Glory! #MUFC https://t.co/bKZDO5q0iQ
1048657708629540865,zohaib,Sat Oct 06 19:34:15 +0000 2018,"@MirrorFootball There is a way back ,they will get couple of signings in jan but before that ,they will stay close… https://t.co/IOsO9XPHad"
1048657700144533505,Richie,Sat Oct 06 19:34:13 +0000 2018,"It doesn't matter if it's against someone like Newcastle, coming back from 2-0 down to win is a great feeling #MUFC"
1048657675309858816,Fairul Nizam,Sat Oct 06 19:34:07 +0000 2018,the last 45 minutes is how it should played by Manchester United and it should be common style to play in every mat… https://t.co/6gTXC5gbPC
1048657671837159426,ㅤ,Sat Oct 06 19:34:06 +0000 2018,If we beat Chelsea and Juventus #MourinhoIN #MUFC
1048657664887201792,Dean™️,Sat Oct 06 19:34:05 +0000 2018,“get those Man Utd shirts on discount” #MourinhoIn #MourinhoOut #Mourinho #MUNNEW #MUFC https://t.co/tneKYQUDuU
1048657661288501249,ANAND,Sat Oct 06 19:34:04 +0000 2018,"Football Bloody Hell !

#MUFC"
1048657645203324928,Man United News,Sat Oct 06 19:34:00 +0000 2018,"Shaw's revealed Mourinho's half time team talk #mufc 
https://t.co/iwLW9fESXS"
1048657569525506048,Full Time DEVILS,Sat Oct 06 19:33:42 +0000 2018,MOOD.... #MatchdayMac #MUFC #MUNNEW https://t.co/sJVTyalgIG
1048657544846200837,Dallas Reds,Sat Oct 06 19:33:36 +0000 2018,Much needed win today for #mufc with @juanmatagarcia @martial_9 and @alexis_officia1 completing the comeback… https://t.co/WBAoWziftD
1048657543688605697,Imran,Sat Oct 06 19:33:36 +0000 2018,"Win 😁
Lose ☹️
Draw 😐

United Till I Die ❤️ #MUFC 🔴🔴"
1048657543382351874,The United Stand,Sat Oct 06 19:33:36 +0000 2018,"In the interests of being even handed. Mourinho In!

#MUFC"
1048657530925318144,Habz,Sat Oct 06 19:33:33 +0000 2018,Absolutely buzzing. 3 Points &amp; a last minute goal! Hopefully this our turning point. Must have a positive attitude… https://t.co/R4LDlb6KMX
1048657530904334336,TeamBeqa 🇦🇱🇦🇱🇦🇱,Sat Oct 06 19:33:33 +0000 2018,The noise when Sanchez scored that winner could be listened to all day long. Old Trafford erupted! #MUFC https://t.co/tMtT0DUiaj
1048657521974493184,Bedabrata chakrabarty,Sat Oct 06 19:33:31 +0000 2018,Relief with the result #MUNNEW so happy for Jose mourinho.Myself backing him every time.He is the right man after s… https://t.co/Fy7GPVra7e
1048657463879376897,Reppin Utd 👹,Sat Oct 06 19:33:17 +0000 2018,"⚽️ 07’ #MUFC 0-1 Newcastle United
⚽️ 10’ #MUFC 0-2 Newcastle United 
⚽️ 70’ #MUFC 1-2 Newcastle United 
⚽️ 76’… https://t.co/lMxtXl9x6G"
1048657449136390144,aurora_ukfans,Sat Oct 06 19:33:13 +0000 2018,So alexis sanchez &amp; Antony martial finally remember what there getting paid a bloody fortune for. @ManUtd #mufc sha… https://t.co/10RiDXK60l
1048657441754374144,Zultan Mamai Nixon 🐐,Sat Oct 06 19:33:11 +0000 2018,That's the Manchester United that I know 💪 #mufc
1048657441733394432,⌡.,Sat Oct 06 19:33:11 +0000 2018,I actually feel sorry for Jose cos he really is one of the goats but I think he’s too stubborn to change his ways.… https://t.co/dZSOWxDVBp
1048657434800218112,Matt Wyatt,Sat Oct 06 19:33:10 +0000 2018,Anyone else think Mata should be given game time back in the number 10 position with either Alexis or Martial playi… https://t.co/r5TmRL90JC
1048657434540212224,Barge 🇾🇪,Sat Oct 06 19:33:10 +0000 2018,"@juanmata8 the game changer tonight, outstanding 👏🏻

#MUFC"
1048657432162066432,Tèmi,Sat Oct 06 19:33:09 +0000 2018,Do not delete your #mufc banter tweet. I repeat do not delete. Edit it and change #mufc to #HahaMadrid 😂😂
1048657420766072844,Daddy Evra,Sat Oct 06 19:33:06 +0000 2018,#Mufc #Jose United https://t.co/DsPOz6xSXP
1048657405591007232,Skrady like Brady,Sat Oct 06 19:33:03 +0000 2018,"Zidane is standing around somewhere, unemployed, just making crepes and head butting Italians. Just sayin...

#MUFC"
1048657405058342912,Angelou,Sat Oct 06 19:33:03 +0000 2018,"God, I just witnessed what you have done for #MUFC, may my life make that comeback prior to 2019. IJN, Amen."
1048657377283780608,Phil Blanco,Sat Oct 06 19:32:56 +0000 2018,Forget the circus around Man United now. It’s all about #dadandlad time and watching United coming back to win with… https://t.co/PnowiM6b2M
1048657369293570049,Mark Walsh,Sat Oct 06 19:32:54 +0000 2018,Massive congratulations to the reds for barely scraping a win at home against a team that is joint bottom of the le… https://t.co/g8GGeGe6ky
1048657359676035073,kojo otu Okyne,Sat Oct 06 19:32:52 +0000 2018,"He doesn't deserve to be the Chief executive of #mufc he is responsible for all out woes, he together with like min… https://t.co/DNe0e5ctgs"
1048657358266621952,J,Sat Oct 06 19:32:51 +0000 2018,@ManUnitedDaily Future! Should never be sold. #mufc @ManUtd @paulpogba @AnthonyMartial
1048657348066037760,pratik shegade,Sat Oct 06 19:32:49 +0000 2018,So @donhutch4 now saying Jose wanted a centre back and he got a load of centre back so basically he is saying small… https://t.co/x5V5Cn8OVg
1048657345843273729,SaiN,Sat Oct 06 19:32:49 +0000 2018,Mata is our best option when we play attacking football !! if he starts in a defensive formation he will be exposed… https://t.co/W2XzjYsoew
1048657337744072710,jamie corbett,Sat Oct 06 19:32:47 +0000 2018,"They should give 100% for the club if they like there manager or don’t , this I agree with but he is behind a lot o… https://t.co/Ui4exxRl6e"
1048657329682599939,Robel,Sat Oct 06 19:32:45 +0000 2018,You were a joy to watch in the 2nd half @paulpogba that's what happens when you do what you're asked for. 👏👏👏 #mufc #MUNNEW
1048657314612502529,Carl Kershaw,Sat Oct 06 19:32:41 +0000 2018,Looks like @btsport night! From #mufc all the way through to #KhabibMcGregor gonna be knackered but worth it! Not a… https://t.co/DjxEMS28Lg
1048657310112010240,American Soccer Fan,Sat Oct 06 19:32:40 +0000 2018,"Legit question to ask, is Klopp doing a better job than Jose? Hasn’t Jose won more trophies? #mufc #lfc"
1048657309721927680,الياس,Sat Oct 06 19:32:40 +0000 2018,All the media are salty because Man Utd won..Some of the bitterness from grown men who work in media towards Mourin… https://t.co/Sx6y4SVLrf
1048657295968808960,NewsRMD,Sat Oct 06 19:32:37 +0000 2018,Mourinho on future: “They [owners] gave me a contract until July 2020. I didn’t hold a pistol to their head they gave me it.” #mufc
1048657295419342848,Warren,Sat Oct 06 19:32:36 +0000 2018,How many ppl turned off their TVs when #MUN were two down. Some of us still watched this game. Maybe this is our tu… https://t.co/oaA4MKD1X0
1048657287131226112,FootyLight,Sat Oct 06 19:32:35 +0000 2018,Mourinho: United players have struggled to cope with 'manhunt': https://t.co/haWSxel6Fw. #MUFC #MUFCvNUFC #MUNNEW… https://t.co/WG3XmUKn9e
1048657276373008388,BBC Sport,Sat Oct 06 19:32:32 +0000 2018,"Jose Mourinho believes there is ""too much wickedness"" in football.

Read more: https://t.co/c0eeSemoky #MUFC #MUNNEW https://t.co/QzhLr2HIJq"
1048657252285145088,Arlo White,Sat Oct 06 19:32:26 +0000 2018,The Stretford End fills before the 2nd half thrills. #MUFC 3-2 #NUFC https://t.co/PWgJVAt7Cy
1048657230634135553,🤟🏽,Sat Oct 06 19:32:21 +0000 2018,His had the most shocking 9 months but this goal the moment the timing the situation!! 🤞🏽he kicks on really want hi… https://t.co/LE7oTWgmZo
1048657219926085633,mark hanbridge,Sat Oct 06 19:32:18 +0000 2018,"Only look forward now, hope that kick starts a good solid run of games from now on. #mufc"
1048657209423540225,🌼Wills,Sat Oct 06 19:32:16 +0000 2018,got no balls to watch these games lately 😭 #MUFC
1048657207754145792,Aman,Sat Oct 06 19:32:16 +0000 2018,This thread is gold 😂😂 #MUFC #mufcvnufc https://t.co/Uv3Ihs8boP
1048657205203853312,ManUtd720,Sat Oct 06 19:32:15 +0000 2018,"#ManUtd 3-2 Newcastle Stats:

Shots: 18-13
Possession: 73%-27%
Chances created: 13-10
Passing accuracy: 84%-58%

 #MUNNEW #MUFC"
1048657197863849984,MASON,Sat Oct 06 19:32:13 +0000 2018,Good game boys 🙌🙌 @ManUtd #MUFC #MUNNEW https://t.co/RZmNktcZk5
1048657128972541957,Carly Jay 🐝,Sat Oct 06 19:31:57 +0000 2018,"I feel really sorry for all the Man Utd fans who were not at Old Trafford today. That feeling, the excitement, the… https://t.co/kq5aOLZctX"
1048657125139001344,Sunday owolabi,Sat Oct 06 19:31:56 +0000 2018,"I want to thank all man united team for making me happy today, thank you very much. #mufc  @ManUtd"
1048657107397070848,Nathan Quao,Sat Oct 06 19:31:52 +0000 2018,"After Man United's 3-2 win at home against Newcastle, I put these thoughts together for @R_o_M: https://t.co/gifteIiR5T #MUFC"
1048657094273060864,Christopher Strunks,Sat Oct 06 19:31:49 +0000 2018,"Regardless of the result today, still a mountain to climb. A win is a win is a win. Well needed. A starting XI need… https://t.co/do26goS8ow"
1048657088380059652,Cee Jay,Sat Oct 06 19:31:47 +0000 2018,These was d same thing they were saying abt fergie the tym things were tough.Remember he spent 2m euros on players… https://t.co/4ECbGIPh6T
1048657074870079488,MICN TV,Sat Oct 06 19:31:44 +0000 2018,SUPER SUB SANCHEZ! SAVES MAN UNITED FROM BLUSHES!! #sanchez #MUNNEW #United #MUFC #ManUtd #JoseMourinho… https://t.co/9h3C5UyvRm
1048657058680061952,Dhruv Bhagat,Sat Oct 06 19:31:40 +0000 2018,Haven’t shouted this loud in a long time for a united game. A comeback from the past. #mufc #MUFCvNUFC
1048657055891042304,Darren Wells-Burr,Sat Oct 06 19:31:39 +0000 2018,3 fucking points. #MUFC
1048657053517062144,🇰🇪 ERASTUS 🇰🇪,Sat Oct 06 19:31:39 +0000 2018,@LukeShaw23 @ManUtd #MUFC forever💪💪💪 https://t.co/j5PUgn1DQc
1048657053487648769,🇰🇪 ERASTUS 🇰🇪,Sat Oct 06 19:31:39 +0000 2018,@LukeShaw23 @ManUtd #MUFC forever💪💪💪 https://t.co/LHyzTDP6pE
1048657047015886848,Jus🐺 ︽✵︽,Sat Oct 06 19:31:37 +0000 2018,I’m at the FSU game but I saw the boys came back and won the game MUFC we are in shambles but I love you !!! #MUFC
1048656977675608070,Shoggy Dee,Sat Oct 06 19:31:21 +0000 2018,#MUFC comeback victory!!! Yes 🙌 #MourinhoIn
1048656968569769984,ShotOnGoal,Sat Oct 06 19:31:19 +0000 2018,Maybe #MUFC should give everyone a two goal head start 🤔 https://t.co/DCpedBoafa
1048656965671571458,Jack Shilling,Sat Oct 06 19:31:18 +0000 2018,Not enough people talking about @juanmata8. I thought he changed the game and gave us some much needed invention (a… https://t.co/phT0LbzOki
1048656957794467841,#KeepAmericaGreat,Sat Oct 06 19:31:16 +0000 2018,"Why not play the match from the beginning like you played the second half for fksake #MUFC ridiculous, play with re… https://t.co/lMtWBDKbiA"
1048656951045804032,Saahil Chandra,Sat Oct 06 19:31:14 +0000 2018,@LukeShaw23 @ManUtd Always.... #mufc #GGMU
1048656932645482497,⚽G£N€RALISARED🔴⚽,Sat Oct 06 19:31:10 +0000 2018,Mourinho on future: “They [owners] gave me a contract until July 2020. I didn’t hold a pistol to their head they gave me it.” #MUFC
1048656923338461187,Bruno Coriolano 3️⃣0️⃣🍊,Sat Oct 06 19:31:08 +0000 2018,"Today's win means that Jose Mourinho now has the best win% of any 
@ManUtd
 Manager.

Jose Mourinho 60.3% 
Sir Alex… https://t.co/bN7qoCPXIu"
1048656908939382786,Aaron McC,Sat Oct 06 19:31:04 +0000 2018,Finished the game playing the United way Attack Attack     Attack Attack Attack 👊👊👊❤️❤️❤️ #MUFC
1048656895429554177,Josh Carr,Sat Oct 06 19:31:01 +0000 2018,"On my way back from Manchester, after sitting behind the goal in the Stratford End with my dad, watching Uniteds No… https://t.co/6ltsGdtaKN"
1048656865389944833,Chris Wood,Sat Oct 06 19:30:54 +0000 2018,"With Madrid and Bayern in poor form, and potentially on the look out  for new managers. NOW is the time to act and… https://t.co/oIM1hBuKB5"
1048656864987234304,• SM •,Sat Oct 06 19:30:54 +0000 2018,Manchester United Armchair internet football managers online must have been hurt by #MUFC winning more than rival f… https://t.co/NLAUGr5dnR
1048656848469905408,ManUtd720,Sat Oct 06 19:30:50 +0000 2018,"Mourinho: ""It's the mentality, the desire and the commitment...in the second half, the players gave absolutely everything."" #MUFC"
1048656843478843392,Michael Lynch,Sat Oct 06 19:30:49 +0000 2018,fancy gettin sucked in by a journo who works for a paper thats pratically LFC'S mouthpiece(scared of being banned l… https://t.co/Zmk8fRRmof
1048656841746464768,Ajanth Selvaraj,Sat Oct 06 19:30:48 +0000 2018,"Yess!!
#MUFC https://t.co/8H0bJpZgrH"
1048656821462949889,Kev.,Sat Oct 06 19:30:43 +0000 2018,Finished team 3 relegation fodder 2!! Happy days. #nufc #mufc https://t.co/X1peYXQcCM
1048656802886443009,Steve Watson,Sat Oct 06 19:30:39 +0000 2018,"If nothing else #MUFC showed fantastic team spirit, grit &amp; determination today to get the 3 points. I've just about calmed down!"
1048656796267794433,Ghassan soueid,Sat Oct 06 19:30:37 +0000 2018,@btsportfootball @rioferdy5 Saying this season is bad is one thing. Its another to put all the blame on him. The ab… https://t.co/qsdVFKCAAE
1048656793637928960,ᗷIᒪᒪ ᖇIᑕᕮ 🎙📻,Sat Oct 06 19:30:37 +0000 2018,"#MUFC 3-2 Newcastle 

The good, the bad and the aftermath @BBCRMsport https://t.co/paFTuZfWGz"
1048656782078427136,GlazersOut🐝 #GlazersOut,Sat Oct 06 19:30:34 +0000 2018,That is also the Jose we have been crying out for hat off to him for the changes today credit where crit is due #MUFC
1048656772007956481,Jack Bates,Sat Oct 06 19:30:32 +0000 2018,Amazing comeback @ManUtd but man that first half was wretched. #mufc
1048656769235517441,Ger John,Sat Oct 06 19:30:31 +0000 2018,Think @StanCollymore is upset #MUFC won. Ruined his night the poor bloke
1048656762113548294,#MourinhoIn  #GGMU #MUFC,Sat Oct 06 19:30:29 +0000 2018,Yes.... the players gave their all... but Jose Mourinho made the call #MourinhoIn #InMourinhoWeTrust #GGMU #MUFC
1048656750038196224,Charles',Sat Oct 06 19:30:26 +0000 2018,"It's evident the problems are there, and one win can't take them away, but for now, it is only right to revel and s… https://t.co/FlzrYaZTth"
1048656742681391104,Cathal,Sat Oct 06 19:30:25 +0000 2018,Coming from 2-0 down to win in the last minute is a buzz. Then the buzz wears off &amp; you realise it was  at home aga… https://t.co/CNOIHS6jXT
1048656738919096320,andy criddle,Sat Oct 06 19:30:24 +0000 2018,"And now your gonna believe us.....🎶
🔴⚪⚫ #mufc 😉"
1048656733189496832,Phenoms FC,Sat Oct 06 19:30:22 +0000 2018,"@OllieHolt22 You called (or tried to jinx, didn't work 😜) it Alice. #mufc win. Sorry you thought this was Jose's la… https://t.co/ghStP4lgCr"
1048656712121667584,Akhilesh Gannavarapu,Sat Oct 06 19:30:17 +0000 2018,"That's more like the @ManUtd of old.
Absolutely buzzing! Onwards and upwards #MUFC #MUNNEW"
1048656707541520384,Mitchell Ellis,Sat Oct 06 19:30:16 +0000 2018,"Pogba second half was unreal, he orchestrated the come back. Mata was fantastic and was buzzing for Sanchez coming… https://t.co/8tKrDLyPnM"
1048656692043554817,#BookieBashing No1,Sat Oct 06 19:30:13 +0000 2018,Earn 2k monthly #Bookiebashing with #Freebets. SEE @ukbookiebash #jobs #York #mufc #mcfc #Belfast #Towerhamlets… https://t.co/0U0tZJ6Tbs
1048656677363486721,Craig_Stanley,Sat Oct 06 19:30:09 +0000 2018,"Honestly don’t care who came off and who comes on, the passion took over tonight and that’s why we won! 🔴 #Mufc https://t.co/wLBRWbj7Iz"
1048656668475711488,Cyprian_K,Sat Oct 06 19:30:07 +0000 2018,And what we get is shit. Time for Jose to leave #MUFC https://t.co/32oBe7jPB3
1048656653606957062,Man Utd Latest,Sat Oct 06 19:30:03 +0000 2018,"PL review: Utd fight back, Gylfi stunner #mufc #ManUtd https://t.co/yQCcHWqmGG"
1048656647319506944,TopTrendThai,Sat Oct 06 19:30:02 +0000 2018,"Twitter Trend
2018-10-07 02:30:02
1. #ศรีสะเกษ
2. #MUFC
3. #HappyLayDay
4. #เลือดข้นคนจาง
5. #6ตุลา"
1048656645247647746,Cyprian_K,Sat Oct 06 19:30:01 +0000 2018,"Time over time, I have said this and I will repeat it again. Mourinho is past ""sell by date."" He was never born to… https://t.co/EA1vFTi1LG"
1048656643091828738,Light Flavor,Sat Oct 06 19:30:01 +0000 2018,"#NowPlaying on #SOUNDCLOUD
https://t.co/4XUznX0y74
#np #music of @Light_Flavor #pop #EDM #rap #hiphop #Germany… https://t.co/cf7rAOe88Z"
1048656639799189509,Man United News,Sat Oct 06 19:30:00 +0000 2018,It was a terrible first half. #mufc https://t.co/dRMLNuejLq
1048656615535128576,ManUtd720,Sat Oct 06 19:29:54 +0000 2018,"Paul Pogba's game by numbers vs. Newcastle:

111 touches
90% pass accuracy
87 passes
6 shots
4 clearances
3 shots o… https://t.co/KlyZzF4j2F"
1048656614209851394,Samuel Luckhurst,Sat Oct 06 19:29:54 +0000 2018,'I'm sorry boys.' Mourinho on the sacking speculation and 'manhunt' #mufc https://t.co/K3vokFtt1z
1048656607268065280,Pengagum Rahasia,Sat Oct 06 19:29:52 +0000 2018,"United beneran comeback, nice second half #mufc"
1048656589538955264,Tricia McA,Sat Oct 06 19:29:48 +0000 2018,@LukeShaw23 @ManUtd Love you Lukey ❤ proper #MUFC lad you are 👊⚽
1048656572552044552,Hugh Battrick,Sat Oct 06 19:29:44 +0000 2018,He made some fair points imo. Question his methods but I think he genuinely cares about #mufc https://t.co/1dFlOVA0FA
1048656570719109120,Ryan.,Sat Oct 06 19:29:44 +0000 2018,WHAT A COMEBACK THAT WAS FROM UNITED!!! The players showed some passion for the first time in a while. Every week now please #MUFC
1048656551534383104,Paul .S,Sat Oct 06 19:29:39 +0000 2018,@SallyAnMatthews Absolutely right every word @GNev2  #passion things need to be said by people who have a voice well done👍#mufc
1048656524447506432,Tommy 🤙🏻,Sat Oct 06 19:29:33 +0000 2018,"Not sure what that first half was but second half; Mata, Martial, Shaw and Pogba were brilliant.

However, Lukaku n… https://t.co/PFtcbxQKJH"
1048656518256762880,Mark marcus North,Sat Oct 06 19:29:31 +0000 2018,So #mufc are having a poor season press go mental meanwhile #realmadrid 3 time in a row champions league winners la… https://t.co/FHcwU7Fels
1048656514477707266,Shan 🔑,Sat Oct 06 19:29:30 +0000 2018,Can somebody shut up paul Scholes for me seriously I don't like what he say it was evident that marcus was feeling… https://t.co/LeDw6PmG36
1048656500028260353,Intacto Gaming,Sat Oct 06 19:29:27 +0000 2018,"Alexis Sanchez is the player who doesnt score goals when fans want him to  
But he makes sure, he scores goals when… https://t.co/3wWfFdcmBj"
1048656470164819970,Matty Ingham,Sat Oct 06 19:29:20 +0000 2018,Just shows there simply isn’t an excuse other than not caring/trying/working hard enough as to why they are in a sl… https://t.co/dCFXcSvxGN
1048656469946593280,Vindhya Singh,Sat Oct 06 19:29:20 +0000 2018,"The comeback Kings 
#RedDevils  #MUFC  💥"
1048656467723735043,Kevin Palmer,Sat Oct 06 19:29:19 +0000 2018,The fall-out from Jose Mourinho's numerous post-match interviews will continue for a few days. Here's a selection o… https://t.co/6KGYAeY2pA
1048656467388239872,Ian Fairbrother,Sat Oct 06 19:29:19 +0000 2018,Some fantastic comments on this thread... Stretford End till the end...#mufc https://t.co/WLVRGpbNQ7
1048656462023680001,Dan Gear,Sat Oct 06 19:29:18 +0000 2018,Could be worse #MUFC https://t.co/dolRJaF76Z
1048656461671387136,EASISERV.com,Sat Oct 06 19:29:18 +0000 2018,"#MUFC  | cheers boss, that’s gonna’ help me for sure! #JoseMourinho names TWO 'scared' #ManUtd players in Newcastle… https://t.co/ywIJJzl0YU"
1048656455518359557,Ray Jones,Sat Oct 06 19:29:16 +0000 2018,Look what happens when your forced to let your team attack #MUFC
1048656449633542144,Karthik Muthu,Sat Oct 06 19:29:15 +0000 2018,"Says the guy who's undermining United fans for celebrating United's late comeback. 

Hated but never ignored. #MUFC https://t.co/otRaZCsbUN"
1048656448660623366,Taha Muhammad,Sat Oct 06 19:29:15 +0000 2018,"The board has to step down, specially that cunt Ed, José must change his style of play a little bit as well &amp; playe… https://t.co/Gi8GaigZXW"
1048656448367022081,Jonathan Anthony,Sat Oct 06 19:29:15 +0000 2018,@piersmorgan The kiss of the feather duster....#MUFC
1048656437495263232,Man Utd Updates,Sat Oct 06 19:29:12 +0000 2018,Peter Schmeichel on Mourinho: “Let me just say this is the best interview that he has made. It is something that we… https://t.co/pp19tLUZfH
1048656424870600711,Cyprian Kharsh,Sat Oct 06 19:29:09 +0000 2018,"we'll never die, we'll never die, we'll keep the red flag flying high, 'cause man united will never die #mufc"
1048656394491068416,Sarang,Sat Oct 06 19:29:02 +0000 2018,Everybody is so busy with MUFCs comeback that no one noticed Real Madrid and Bayern lost today #MUFC #MUNNEW… https://t.co/9iLdHOOW5h
1048656385200852994,Nour,Sat Oct 06 19:28:59 +0000 2018,"Tonight I sleep well 👼
#MUFC"
1048656367458967556,Lucy,Sat Oct 06 19:28:55 +0000 2018,"I adore @Alexis_Sanchez! 💪🏼
#MUFC #ManchesterUnited @ManUtd https://t.co/mP5T5wUpa4"
1048656366896697344,Man Utd Updates,Sat Oct 06 19:28:55 +0000 2018,Jose Mourinho now has the best win % of any manager in Manchester United's history (60.3%). Followed by Sir Alex Fe… https://t.co/YghByrkVz0
1048656363432415234,Chucky,Sat Oct 06 19:28:54 +0000 2018,The most exciting 30 mins of football  I’ve seen us play in a LONG time! A desperately needed 3 points. It’s just l… https://t.co/U0p3JsudqK
1048656358877401088,Engr Tolu tezzy,Sat Oct 06 19:28:53 +0000 2018,😂😂😂 we back 💪💪💪💪#Mufc
1048656348949299200,ManUtd720,Sat Oct 06 19:28:51 +0000 2018,"Mourinho post match quotes:

""This is not about me or the players...this is about the club.""

""I am 55 years old an… https://t.co/hZKSGgarFI"
1048656317597044737,sHaMsUDEeN RabIU,Sat Oct 06 19:28:43 +0000 2018,"Jose has no option than to allow the players attack,and it pays up, we need to attack more to win trophy's #MUFC"
1048656305572007937,Naseef musthafa,Sat Oct 06 19:28:40 +0000 2018,"This is all about me and @manutd 🔴⚫
#MUFC #MUSCK https://t.co/3QYXv88hAF"
1048656298915614721,Amit Mavar,Sat Oct 06 19:28:39 +0000 2018,The media are gutted we won and I wonder how they will spin the negative on this and on Jose Mourinho 🤔 #MUFC… https://t.co/IhC1V4dQ39
1048656296742998017,Keith,Sat Oct 06 19:28:38 +0000 2018,"Crazy how a @ManUtd win can make you so stupidly happy, nevermind a last minute comeback  win. It just makes your weekend!
#mufc #MUNNEW"
1048656295472107525,CHIEF,Sat Oct 06 19:28:38 +0000 2018,67% win rate...Levels #MUFC #MUNNEW https://t.co/9vmOLd7YxB
1048656289407139842,Jonathan S,Sat Oct 06 19:28:37 +0000 2018,#MUFC recruitment of centre halves has been shockingly incompetent. Mourinho and Woodward culpable. Harry Macguire… https://t.co/PVpesShNHt
1048656272072081408,Manchester United,Sat Oct 06 19:28:33 +0000 2018,"Mourinho: “They gave me contract until July 2020. I have a contract to 2020, I didn’t point a pistol at them. They… https://t.co/5p6hPlU1wt"
1048656264765628416,Îšââč Vâñ Õšťÿ,Sat Oct 06 19:28:31 +0000 2018,Mourinho: “At half-time we had a good conversation and we promised eachother that we were going to give absolutely… https://t.co/h8kcAZSSg0
1048656259560497152,Your Motivation 😎,Sat Oct 06 19:28:30 +0000 2018,"Someone said Mourinho's pep talk in the dressing room during half time was ""abeg no allow them sack me"" 😂

#MUNNEW… https://t.co/mnO8l7bI5D"
1048656255743660032,Möhšïň  Håśhmï,Sat Oct 06 19:28:29 +0000 2018,@mufc_anna With that second half stunner makes #mufc one of the greatest club in football history. ❤👏💪
1048656250983124992,Kas The Realist,Sat Oct 06 19:28:27 +0000 2018,As if that happened! #MUFC
1048656245698318337,Luke Edwards,Sat Oct 06 19:28:26 +0000 2018,The second-half which showed Jose Mourinho as a proper Manchester United manager again https://t.co/lUCwMLSoYd via @telefootball #mufc
1048656222281486337,MUFC Songs & Chants™,Sat Oct 06 19:28:21 +0000 2018,"United fans out in force at Old Trafford today

We’ll keep the red flag flying high
Cos Man Utd will never die!!

(… https://t.co/Fh8ow60VAv"
1048656183819751424,Rizwan,Sat Oct 06 19:28:11 +0000 2018,Martial and Pogba both brilliant in that 2nd half! If you didn't enjoy that victory then you're a clown. Luckily Newcastle are shit. #MUFC
1048656173275262977,Adam Kilminster,Sat Oct 06 19:28:09 +0000 2018,@utdxtra This could either be the catalyst not just for Sanchez but for #mufc OR a showing that saves Jose for now.… https://t.co/1FdAMewlTH
1048656160428105729,Tom McDermott,Sat Oct 06 19:28:06 +0000 2018,Mourinho on future: “They [owners] gave me a contract until July 2020. I didn’t hold a pistol to their head they gave me it.” #MUFC
1048656159643561984,Michael,Sat Oct 06 19:28:06 +0000 2018,The message for Mourinho seems to be as clear as it was months ago. Liberate your great attacking players. If you d… https://t.co/KSAokN8tXv
1048656156632080384,Trithat  Sawaengwong,Sat Oct 06 19:28:05 +0000 2018,Hope this game is the turning point of the team and come on Manchester United 💯💪😂 #mufc #MUNNEW
1048656112357003264,Man Utd Updates,Sat Oct 06 19:27:54 +0000 2018,Pogba celebrating with the fans. #mufc https://t.co/tJPGlwULHR
1048656083710091264,Laurence Simon,Sat Oct 06 19:27:48 +0000 2018,"Just back from OT. Shocking first hour, defence all over the place, limited creativity. Mata and Fellaini changed t… https://t.co/Fp7pIKSI2U"
1048656083668160512,Who Trended it ?,Sat Oct 06 19:27:48 +0000 2018,Now this is classy. You know who sent #MUFC trending in the US ? I do. Well done @ManUtd. You can trust the robot.
1048656036649951232,James,Sat Oct 06 19:27:36 +0000 2018,We saw attacking and entertaining football in that second half. It was exciting to watch and is why I love football. #MUFC
1048656026688356357,Rohit More,Sat Oct 06 19:27:34 +0000 2018,It all Started with that Mata Freekick😍 then that Pogba Backpass to Assist Martial😍 and then Sanchez with the Winne… https://t.co/6ZCEpDgCQc
1048656026164027392,مفتح الفرد,Sat Oct 06 19:27:34 +0000 2018,"How can Jose never understand that our DNA style of play is attacking. If we play too carefull the result,oftenly, never be a winning #MUFC"
1048656020980076545,RUD,Sat Oct 06 19:27:33 +0000 2018,"So about McTominay, yes he's good. but I'd say he still has a lot of learning &amp; improvement to do before being invo… https://t.co/0bp5MdHhHC"
